#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:39:35.674
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.8240624999999999,4.791612722953182,4.345996445447527
-0.8234374999999999,4.791612722953182,4.353360400767611
-0.8228124999999999,4.791612722953182,4.360724356087694
-0.8221875,4.791612722953182,4.364406333747735
-0.8215625,4.791612722953182,4.371770289067817
-0.8209375,4.791612722953182,4.379134244387901
-0.8203125,4.791612722953182,4.382816222047942
-0.8196875,4.791612722953182,4.390180177368025
-0.8190625,4.791612722953182,4.397544132688108
-0.8184374999999999,4.791612722953182,4.404908088008191
-0.8178124999999999,4.791612722953182,4.408590065668232
-0.8171875,4.791612722953182,4.415954020988315
-0.8165625,4.791612722953182,4.423317976308398
-0.8159375,4.791612722953182,4.42699995396844
-0.8153125,4.791612722953182,4.434363909288522
-0.8146875,4.791612722953182,4.441727864608605
-0.8140625,4.791612722953182,4.445409842268647
-0.8134374999999999,4.791612722953182,4.452773797588729
-0.8128124999999999,4.791612722953182,4.460137752908812
-0.8121875,4.791612722953182,4.463819730568853
-0.8115625,4.791612722953182,4.471183685888937
-0.8109375,4.791612722953182,4.478547641209019
-0.8103125,4.791612722953182,4.485911596529102
-0.8096875,4.791612722953182,4.489593574189144
-0.8090625,4.791612722953182,4.496957529509227
-0.8084374999999999,4.791612722953182,4.504321484829309
-0.8078124999999999,4.791612722953182,4.508003462489351
-0.8071874999999999,4.791612722953182,4.511685440149392
-0.8065625,4.791612722953182,4.519049395469475
-0.8059375,4.791612722953182,4.526413350789558
-0.8053125,4.791612722953182,4.533777306109641
-0.8046875,4.791612722953182,4.537459283769683
-0.8040625,4.791612722953182,4.541141261429724
-0.8034375,4.791612722953182,4.548505216749807
-0.8028124999999999,4.791612722953182,4.552187194409848
-0.8021874999999999,4.791612722953182,4.559551149729931
-0.8015625,4.791612722953182,4.566915105050014
-0.8009375,4.791612722953182,4.570597082710055
-0.8003125,4.791612722953182,4.577961038030138
-0.7996875,4.791612722953182,4.58164301569018
-0.7990625,4.791612722953182,4.589006971010263
-0.7984375,4.791612722953182,4.592688948670304
-0.7978124999999999,4.791612722953182,4.596370926330345
-0.7971874999999999,4.791612722953182,4.603734881650428
-0.7965625,4.791612722953182,4.60741685931047
-0.7959375,4.791612722953182,4.611098836970511
-0.7953125,4.791612722953182,4.618462792290594
-0.7946875,4.791612722953182,4.622144769950635
-0.7940625,4.791612722953182,4.625826747610677
-0.7934375,4.791612722953182,4.63319070293076
-0.7928124999999999,4.791612722953182,4.636872680590801
-0.7921874999999999,4.791612722953182,4.644236635910884
-0.7915624999999999,4.791612722953182,4.647918613570925
-0.7909375,4.791612722953182,4.655282568891009
-0.7903125,4.791612722953182,4.65896454655105
-0.7896875,4.791612722953182,4.662646524211091
-0.7890625,4.791612722953182,4.670010479531174
-0.7884375,4.791612722953182,4.673692457191216
-0.7878125,4.791612722953182,4.677374434851257
-0.7871874999999999,4.791612722953182,4.681056412511299
-0.7865624999999999,4.791612722953182,4.688420367831381
-0.7859375,4.791612722953182,4.692102345491423
